0, 1, 15, 
0, 7, 0, 
0, 8, 0, 
0, 10, 3, 
0, 12, 0, 
0, 14, 0, 
0, 16, 0, 
0, 18, 0, 
0, 20, 0, 
0, 21, 0, 
0, 22, 0, 
0, 23, 0, 
0, 24, 0, 
0, 25, 0, 
0, 26, 0, 
0, 27, 0, 
0, 28, 0, 
0, 29, 0, 
0, 30, 0, 
0, 31, 0, 
0, 32, 0, 
0, 33, 0, 
0, 34, 0, 
0, 35, 0, 
0, 36, 0, 
0, 37, 0, 
0, 38, 0, 
0, 62, 0, 
0, 63, 0, 
0, 64, 0, 
0, 65, 0, 
0, 66, 0, 
0, 67, 0, 
0, 68, 0, 
0, 69, 0, 
0, 70, 0, 
0, 71, 0, 
0, 72, 0, 
0, 73, 14, 
0, 74, 0, 
0, 75, 0, 
0, 76, 0, 
0, 77, 0, 
0, 78, 7, 
0, 79, 0, 
0, 80, 0, 
0, 81, 0, 
0, 82, 0, 
1, 0, 0, 
1, 3, 0, 
1, 7, 0, 
1, 10, 0, 
1, 12, 0, 
1, 14, 0, 
1, 16, 0, 
1, 18, 0, 
1, 20, 0, 
1, 21, 15, 
1, 22, 0, 
1, 23, 0, 
1, 24, 3, 
1, 25, 2, 
1, 26, 0, 
1, 27, 0, 
1, 28, 0, 
1, 29, 0, 
1, 30, 0, 
1, 31, 0, 
1, 32, 0, 
1, 68, 0, 
1, 69, 0, 
1, 70, 0, 
1, 71, 0, 
1, 72, 0, 
1, 73, 0, 
1, 74, 0, 
1, 75, 0, 
1, 76, 0, 
1, 77, 0, 
1, 78, 0, 
1, 79, 0, 
1, 80, 0, 
1, 81, 0, 
1, 82, 0, 
1, 88, 0, 
2, 3, 0, 
2, 4, 0, 
2, 9, 0, 
2, 10, 0, 
2, 11, 0, 
2, 12, 0, 
2, 13, 0, 
2, 14, 2, 
2, 15, 1, 
2, 16, 6, 
2, 17, 2, 
2, 18, 0, 
2, 19, 0, 
2, 20, 0, 
2, 78, 0, 
2, 79, 0, 
2, 80, 0, 
2, 81, 0, 
2, 82, 0, 
2, 83, 0, 
2, 84, 0, 
2, 85, 0, 
2, 86, 0, 
2, 87, 0, 
3, 1, 0, 
3, 2, 0, 
