0, 3, 5, 
0, 5, 0, 
0, 8, 0, 
0, 39, 0, 
0, 40, 0, 
0, 41, 0, 
0, 42, 0, 
0, 43, 0, 
0, 44, 0, 
0, 45, 0, 
0, 46, 0, 
0, 47, 0, 
0, 48, 0, 
0, 49, 0, 
0, 50, 10, 
0, 51, 0, 
0, 52, 0, 
0, 53, 0, 
0, 54, 0, 
0, 55, 0, 
0, 56, 0, 
0, 57, 0, 
0, 58, 0, 
0, 59, 0, 
0, 66, 0, 
0, 68, 0, 
0, 70, 0, 
0, 72, 0, 
0, 74, 0, 
0, 76, 0, 
0, 77, 1, 
0, 78, 0, 
0, 79, 0, 
0, 80, 0, 
0, 81, 0, 
0, 82, 0, 
0, 83, 0, 
0, 84, 0, 
0, 85, 0, 
0, 86, 0, 
0, 87, 0, 
0, 88, 9, 
0, 89, 0, 
0, 90, 0, 
0, 91, 0, 
0, 92, 0, 
1, 9, 0, 
1, 10, 0, 
1, 11, 0, 
1, 12, 0, 
1, 13, 0, 
1, 14, 0, 
1, 15, 7, 
1, 16, 0, 
1, 17, 6, 
1, 18, 0, 
1, 19, 0, 
1, 20, 0, 
1, 108, 0, 
1, 109, 0, 
1, 110, 0, 
1, 111, 0, 
1, 112, 0, 
1, 113, 0, 
1, 114, 0, 
1, 115, 0, 
1, 116, 0, 
2, 7, 0, 
2, 55, 0, 
2, 56, 0, 
2, 57, 0, 
2, 58, 0, 
2, 59, 0, 
2, 60, 0, 
2, 61, 0, 
2, 62, 0, 
2, 63, 0, 
2, 64, 0, 
2, 65, 0, 
2, 66, 0, 
2, 67, 9, 
2, 68, 0, 
2, 69, 1, 
2, 70, 2, 
2, 71, 0, 
2, 72, 0, 
2, 73, 0, 
2, 74, 0, 
2, 75, 0, 
2, 76, 0, 
3, 0, 0, 
3, 5, 0, 
3, 8, 0, 
3, 33, 0, 
3, 34, 0, 
3, 35, 0, 
3, 36, 0, 
3, 37, 0, 
3, 38, 0, 
3, 39, 0, 
3, 40, 0, 
3, 41, 0, 
3, 42, 0, 
3, 43, 0, 
3, 44, 0, 
3, 45, 5, 
3, 46, 0, 
3, 47, 3, 
3, 48, 2, 
3, 49, 2, 
3, 50, 0, 
3, 51, 0, 
3, 52, 0, 
3, 53, 0, 
3, 54, 0, 
3, 77, 0, 
3, 78, 0, 
3, 79, 0, 
3, 80, 0, 
3, 81, 0, 
3, 82, 0, 
3, 83, 0, 
3, 84, 0, 
3, 85, 0, 
3, 86, 0, 
3, 87, 0, 
3, 88, 0, 
3, 89, 0, 
3, 90, 0, 
3, 91, 0, 
3, 92, 0, 
3, 93, 0, 
3, 94, 0, 
3, 95, 0, 
3, 96, 0, 
3, 97, 0, 
3, 117, 0, 
4, 6, 0, 
4, 21, 0, 
4, 22, 0, 
