60_2_4_1_44111, 0.3, 5, 0.133, 161.61982437834013, 38
60_2_4_1_44111, 0.4, 1, 0.135, 161.61982437834013, 38
60_2_4_1_44111, 0.4, 2, 0.136, 161.61982437834013, 38
60_2_4_1_44111, 0.4, 3, 0.13, 161.61982437834013, 38
60_2_4_1_44111, 0.4, 4, 0.137, 161.61982437834013, 38
60_2_4_1_44111, 0.4, 5, 0.135, 161.61982437834013, 38
60_2_4_1_44111, 0.5, 1, 0.138, 161.61982437834013, 40
60_2_4_1_44111, 0.5, 2, 0.125, 161.61982437834013, 40
60_2_4_1_44111, 0.5, 3, 0.127, 161.61982437834013, 40
60_2_4_1_44111, 0.5, 4, 0.118, 161.61982437834013, 40
60_2_4_1_44111, 0.5, 5, 0.126, 161.61982437834013, 40
60_2_4_1_44111, 0.6, 1, 0.085, 161.61982437834013, 39
60_2_4_1_44111, 0.6, 2, 0.106, 161.61982437834013, 39
60_2_4_1_44111, 0.6, 3, 0.103, 161.61982437834013, 39
60_2_4_1_44111, 0.6, 4, 0.119, 161.61982437834013, 39
60_2_4_1_44111, 0.6, 5, 0.095, 161.61982437834013, 39
60_2_4_1_44111, 0.7, 1, 0.103, 161.61982437834013, 39
60_2_4_1_44111, 0.7, 2, 0.109, 161.61982437834013, 39
60_2_4_1_44111, 0.7, 3, 0.102, 161.61982437834013, 39
60_2_4_1_44111, 0.7, 4, 0.102, 161.61982437834013, 39
60_2_4_1_44111, 0.7, 5, 0.1, 161.61982437834013, 39
60_2_4_1_44111, 0.8, 1, 0.092, 161.61982437834013, 39
60_2_4_1_44111, 0.8, 2, 0.092, 161.61982437834013, 39
60_2_4_1_44111, 0.8, 3, 0.098, 161.61982437834013, 39
60_2_4_1_44111, 0.8, 4, 0.095, 161.61982437834013, 39
60_2_4_1_44111, 0.8, 5, 0.097, 161.61982437834013, 39
60_2_4_1_44111, 0.9, 1, 0.085, 161.61982437834013, 38
60_2_4_1_44111, 0.9, 2, 0.095, 161.61982437834013, 38
60_2_4_1_44111, 0.9, 3, 0.097, 161.61982437834013, 38
60_2_4_1_44111, 0.9, 4, 0.088, 161.61982437834013, 38
60_2_4_1_44111, 0.9, 5, 0.093, 161.61982437834013, 38
60_2_4_1_44890, -1.0, 1, 0.082, 223.47510481644758, 23
60_2_4_1_44890, -1.0, 2, 0.046, 223.47510481644758, 23
60_2_4_1_44890, -1.0, 3, 0.041, 223.47510481644758, 23
60_2_4_1_44890, -1.0, 4, 0.05, 223.47510481644758, 23
60_2_4_1_44890, -1.0, 5, 0.049, 223.47510481644758, 23
60_2_4_1_44890, 0.01, 1, 0.101, 223.47510481644758, 29
60_2_4_1_44890, 0.01, 2, 0.142, 223.47510481644758, 29
60_2_4_1_44890, 0.01, 3, 0.109, 223.47510481644758, 29
60_2_4_1_44890, 0.01, 4, 0.108, 223.47510481644758, 29
60_2_4_1_44890, 0.01, 5, 0.111, 223.47510481644758, 29
60_2_4_1_44890, 0.1, 1, 0.102, 223.47510481644758, 29
60_2_4_1_44890, 0.1, 2, 0.117, 223.47510481644758, 29
60_2_4_1_44890, 0.1, 3, 0.109, 223.47510481644758, 29
60_2_4_1_44890, 0.1, 4, 0.112, 223.47510481644758, 29
60_2_4_1_44890, 0.1, 5, 0.113, 223.47510481644758, 29
60_2_4_1_44890, 0.2, 1, 0.102, 223.47510481644758, 29
60_2_4_1_44890, 0.2, 2, 0.113, 223.47510481644758, 29
60_2_4_1_44890, 0.2, 3, 0.149, 223.47510481644758, 29
60_2_4_1_44890, 0.2, 4, 0.084, 223.47510481644758, 29
60_2_4_1_44890, 0.2, 5, 0.103, 223.47510481644758, 29
60_2_4_1_44890, 0.3, 1, 0.113, 223.83035290785148, 23
60_2_4_1_44890, 0.3, 2, 0.118, 223.83035290785148, 23
60_2_4_1_44890, 0.3, 3, 0.108, 223.83035290785148, 23
60_2_4_1_44890, 0.3, 4, 0.108, 223.83035290785148, 23
60_2_4_1_44890, 0.3, 5, 0.11, 223.83035290785148, 23
60_2_4_1_44890, 0.4, 1, 0.106, 223.83035290785148, 23
60_2_4_1_44890, 0.4, 2, 0.113, 223.83035290785148, 23
60_2_4_1_44890, 0.4, 3, 0.109, 223.83035290785148, 23
60_2_4_1_44890, 0.4, 4, 0.112, 223.83035290785148, 23
60_2_4_1_44890, 0.4, 5, 0.104, 223.83035290785148, 23
60_2_4_1_44890, 0.5, 1, 0.106, 223.83035290785148, 23
60_2_4_1_44890, 0.5, 2, 0.103, 223.83035290785148, 23
60_2_4_1_44890, 0.5, 3, 0.112, 223.83035290785148, 23
60_2_4_1_44890, 0.5, 4, 0.105, 223.83035290785148, 23
60_2_4_1_44890, 0.5, 5, 0.111, 223.83035290785148, 23
60_2_4_1_44890, 0.6, 1, 0.094, 223.83035290785148, 20
60_2_4_1_44890, 0.6, 2, 0.098, 223.83035290785148, 20
60_2_4_1_44890, 0.6, 3, 0.115, 223.83035290785148, 20
60_2_4_1_44890, 0.6, 4, 0.107, 223.83035290785148, 20
60_2_4_1_44890, 0.6, 5, 0.106, 223.83035290785148, 20
60_2_4_1_44890, 0.7, 1, 0.104, 223.83035290785148, 20
60_2_4_1_44890, 0.7, 2, 0.1, 223.83035290785148, 20
60_2_4_1_44890, 0.7, 3, 0.108, 223.83035290785148, 20
60_2_4_1_44890, 0.7, 4, 0.104, 223.83035290785148, 20
60_2_4_1_44890, 0.7, 5, 0.107, 223.83035290785148, 20
60_2_4_1_44890, 0.8, 1, 0.074, -1.0, 2
60_2_4_1_44890, 0.8, 2, 0.065, -1.0, 2
60_2_4_1_44890, 0.8, 3, 0.069, -1.0, 2
60_2_4_1_44890, 0.8, 4, 0.069, -1.0, 2
60_2_4_1_44890, 0.8, 5, 0.07, -1.0, 2
60_2_4_1_44890, 0.9, 1, 0.066, -1.0, 2
60_2_4_1_44890, 0.9, 2, 0.076, -1.0, 2
60_2_4_1_44890, 0.9, 3, 0.071, -1.0, 2
60_2_4_1_44890, 0.9, 4, 0.069, -1.0, 2
60_2_4_1_44890, 0.9, 5, 0.071, -1.0, 2
60_2_4_1_49475, -1.0, 1, 0.083, 365.8573433912984, 10
60_2_4_1_49475, -1.0, 2, 0.046, 365.8573433912984, 10
60_2_4_1_49475, -1.0, 3, 0.041, 365.8573433912984, 10
60_2_4_1_49475, -1.0, 4, 0.038, 365.8573433912984, 10
60_2_4_1_49475, -1.0, 5, 0.041, 365.8573433912984, 10
60_2_4_1_49475, 0.01, 1, 0.11, 365.8573433912984, 10
60_2_4_1_49475, 0.01, 2, 0.125, 365.8573433912984, 10
60_2_4_1_49475, 0.01, 3, 0.116, 365.8573433912984, 10
60_2_4_1_49475, 0.01, 4, 0.11, 365.8573433912984, 10
60_2_4_1_49475, 0.01, 5, 0.118, 365.8573433912984, 10
60_2_4_1_49475, 0.1, 1, 0.096, 365.8573433912984, 10
60_2_4_1_49475, 0.1, 2, 0.118, 365.8573433912984, 10
60_2_4_1_49475, 0.1, 3, 0.112, 365.8573433912984, 10
60_2_4_1_49475, 0.1, 4, 0.108, 365.8573433912984, 10
60_2_4_1_49475, 0.1, 5, 0.111, 365.8573433912984, 10
60_2_4_1_49475, 0.2, 1, 0.103, 365.8573433912984, 12
60_2_4_1_49475, 0.2, 2, 0.1, 365.8573433912984, 12
60_2_4_1_49475, 0.2, 3, 0.112, 365.8573433912984, 12
60_2_4_1_49475, 0.2, 4, 0.108, 365.8573433912984, 12
60_2_4_1_49475, 0.2, 5, 0.11, 365.8573433912984, 12
60_2_4_1_49475, 0.3, 1, 0.094, 365.8573433912984, 12
60_2_4_1_49475, 0.3, 2, 0.117, 365.8573433912984, 12
60_2_4_1_49475, 0.3, 3, 0.108, 365.8573433912984, 12
60_2_4_1_49475, 0.3, 4, 0.109, 365.8573433912984, 12
60_2_4_1_49475, 0.3, 5, 0.104, 365.8573433912984, 12
60_2_4_1_49475, 0.4, 1, 0.108, 366.3515099277037, 9
60_2_4_1_49475, 0.4, 2, 0.11, 366.3515099277037, 9
60_2_4_1_49475, 0.4, 3, 0.105, 366.3515099277037, 9
60_2_4_1_49475, 0.4, 4, 0.113, 366.3515099277037, 9
60_2_4_1_49475, 0.4, 5, 0.103, 366.3515099277037, 9
60_2_4_1_49475, 0.5, 1, 0.093, 366.3515099277037, 8
60_2_4_1_49475, 0.5, 2, 0.112, 366.3515099277037, 8
60_2_4_1_49475, 0.5, 3, 0.097, 366.3515099277037, 8
60_2_4_1_49475, 0.5, 4, 0.108, 366.3515099277037, 8
60_2_4_1_49475, 0.5, 5, 0.091, 366.3515099277037, 8
60_2_4_1_49475, 0.6, 1, 0.105, 366.3515099277037, 7
60_2_4_1_49475, 0.6, 2, 0.099, 366.3515099277037, 7
60_2_4_1_49475, 0.6, 3, 0.095, 366.3515099277037, 7
60_2_4_1_49475, 0.6, 4, 0.099, 366.3515099277037, 7
60_2_4_1_49475, 0.6, 5, 0.103, 366.3515099277037, 7
60_2_4_1_49475, 0.7, 1, 0.098, 366.3515099277037, 8
60_2_4_1_49475, 0.7, 2, 0.097, 366.3515099277037, 8
60_2_4_1_49475, 0.7, 3, 0.1, 366.3515099277037, 8
60_2_4_1_49475, 0.7, 4, 0.1, 366.3515099277037, 8
60_2_4_1_49475, 0.7, 5, 0.098, 366.3515099277037, 8
60_2_4_1_49475, 0.8, 1, 0.07, 366.84567646410903, 3
60_2_4_1_49475, 0.8, 2, 0.069, 366.84567646410903, 3
60_2_4_1_49475, 0.8, 3, 0.068, 366.84567646410903, 3
60_2_4_1_49475, 0.8, 4, 0.073, 366.84567646410903, 3
60_2_4_1_49475, 0.8, 5, 0.067, 366.84567646410903, 3
60_2_4_1_49475, 0.9, 1, 0.068, 366.84567646410903, 3
60_2_4_1_49475, 0.9, 2, 0.072, 366.84567646410903, 3
60_2_4_1_49475, 0.9, 3, 0.065, 366.84567646410903, 3
60_2_4_1_49475, 0.9, 4, 0.071, 366.84567646410903, 3
60_2_4_1_49475, 0.9, 5, 0.076, 366.84567646410903, 3
60_2_4_1_60669, -1.0, 1, 0.092, 198.7959168476871, 21
60_2_4_1_60669, -1.0, 2, 0.056, 198.7959168476871, 21
60_2_4_1_60669, -1.0, 3, 0.057, 198.7959168476871, 21
60_2_4_1_60669, -1.0, 4, 0.051, 198.7959168476871, 21
60_2_4_1_60669, -1.0, 5, 0.048, 198.7959168476871, 21
60_2_4_1_60669, 0.01, 1, 0.108, 198.7959168476871, 21
60_2_4_1_60669, 0.01, 2, 0.126, 198.7959168476871, 21
60_2_4_1_60669, 0.01, 3, 0.124, 198.7959168476871, 21
60_2_4_1_60669, 0.01, 4, 0.124, 198.7959168476871, 21
60_2_4_1_60669, 0.01, 5, 0.11, 198.7959168476871, 21
60_2_4_1_60669, 0.1, 1, 0.118, 198.7959168476871, 21
60_2_4_1_60669, 0.1, 2, 0.11, 198.7959168476871, 21
60_2_4_1_60669, 0.1, 3, 0.117, 198.7959168476871, 21
60_2_4_1_60669, 0.1, 4, 0.105, 198.7959168476871, 21
60_2_4_1_60669, 0.1, 5, 0.113, 198.7959168476871, 21
60_2_4_1_60669, 0.2, 1, 0.104, 198.7959168476871, 21
60_2_4_1_60669, 0.2, 2, 0.105, 198.7959168476871, 21
60_2_4_1_60669, 0.2, 3, 0.107, 198.7959168476871, 21
60_2_4_1_60669, 0.2, 4, 0.099, 198.7959168476871, 21
60_2_4_1_60669, 0.2, 5, 0.111, 198.7959168476871, 21
60_2_4_1_60669, 0.3, 1, 0.108, 198.7959168476871, 21
60_2_4_1_60669, 0.3, 2, 0.11, 198.7959168476871, 21
60_2_4_1_60669, 0.3, 3, 0.111, 198.7959168476871, 21
60_2_4_1_60669, 0.3, 4, 0.108, 198.7959168476871, 21
60_2_4_1_60669, 0.3, 5, 0.103, 198.7959168476871, 21
60_2_4_1_60669, 0.4, 1, 0.11, 198.7959168476871, 21
60_2_4_1_60669, 0.4, 2, 0.113, 198.7959168476871, 21
60_2_4_1_60669, 0.4, 3, 0.101, 198.7959168476871, 21
60_2_4_1_60669, 0.4, 4, 0.107, 198.7959168476871, 21
60_2_4_1_60669, 0.4, 5, 0.108, 198.7959168476871, 21
60_2_4_1_60669, 0.5, 1, 0.092, 203.35057365037582, 21
60_2_4_1_60669, 0.5, 2, 0.103, 203.35057365037582, 21
60_2_4_1_60669, 0.5, 3, 0.106, 203.35057365037582, 21
60_2_4_1_60669, 0.5, 4, 0.1, 203.35057365037582, 21
60_2_4_1_60669, 0.5, 5, 0.104, 203.35057365037582, 21
60_2_4_1_60669, 0.6, 1, 0.109, 203.35057365037582, 21
60_2_4_1_60669, 0.6, 2, 0.092, 203.35057365037582, 21
60_2_4_1_60669, 0.6, 3, 0.104, 203.35057365037582, 21
60_2_4_1_60669, 0.6, 4, 0.101, 203.35057365037582, 21
60_2_4_1_60669, 0.6, 5, 0.094, 203.35057365037582, 21
60_2_4_1_60669, 0.7, 1, 0.128, 203.35057365037582, 21
60_2_4_1_60669, 0.7, 2, 0.086, 203.35057365037582, 21
60_2_4_1_60669, 0.7, 3, 0.1, 203.35057365037582, 21
60_2_4_1_60669, 0.7, 4, 0.098, 203.35057365037582, 21
60_2_4_1_60669, 0.7, 5, 0.092, 203.35057365037582, 21
60_2_4_1_60669, 0.8, 1, 0.129, 203.35057365037582, 21
60_2_4_1_60669, 0.8, 2, 0.083, 203.35057365037582, 21
60_2_4_1_60669, 0.8, 3, 0.091, 203.35057365037582, 21
60_2_4_1_60669, 0.8, 4, 0.097, 203.35057365037582, 21
60_2_4_1_60669, 0.8, 5, 0.09, 203.35057365037582, 21
60_2_4_1_60669, 0.9, 1, 0.082, 203.46030505437437, 23
60_2_4_1_60669, 0.9, 2, 0.081, 203.46030505437437, 23
60_2_4_1_60669, 0.9, 3, 0.087, 203.46030505437437, 23
60_2_4_1_60669, 0.9, 4, 0.085, 203.46030505437437, 23
60_2_4_1_60669, 0.9, 5, 0.09, 203.46030505437437, 23
60_2_4_1_70284, -1.0, 1, 0.118, 236.3364742099595, 20
60_2_4_1_70284, -1.0, 2, 0.066, 236.3364742099595, 20
60_2_4_1_70284, -1.0, 3, 0.073, 236.3364742099595, 20
60_2_4_1_70284, -1.0, 4, 0.07, 236.3364742099595, 20
60_2_4_1_70284, -1.0, 5, 0.063, 236.3364742099595, 20
60_2_4_1_70284, 0.01, 1, 0.14, 236.3364742099595, 20
60_2_4_1_70284, 0.01, 2, 0.149, 236.3364742099595, 20
60_2_4_1_70284, 0.01, 3, 0.139, 236.3364742099595, 20
60_2_4_1_70284, 0.01, 4, 0.148, 236.3364742099595, 20
60_2_4_1_70284, 0.01, 5, 0.155, 236.3364742099595, 20
60_2_4_1_70284, 0.1, 1, 0.135, 236.3364742099595, 20
60_2_4_1_70284, 0.1, 2, 0.144, 236.3364742099595, 20
60_2_4_1_70284, 0.1, 3, 0.139, 236.3364742099595, 20
60_2_4_1_70284, 0.1, 4, 0.139, 236.3364742099595, 20
60_2_4_1_70284, 0.1, 5, 0.139, 236.3364742099595, 20
60_2_4_1_70284, 0.2, 1, 0.171, 236.3364742099595, 20
60_2_4_1_70284, 0.2, 2, 0.139, 236.3364742099595, 20
60_2_4_1_70284, 0.2, 3, 0.137, 236.3364742099595, 20
60_2_4_1_70284, 0.2, 4, 0.136, 236.3364742099595, 20
60_2_4_1_70284, 0.2, 5, 0.145, 236.3364742099595, 20
60_2_4_1_70284, 0.3, 1, 0.14, 236.3364742099595, 20
60_2_4_1_70284, 0.3, 2, 0.138, 236.3364742099595, 20
60_2_4_1_70284, 0.3, 3, 0.137, 236.3364742099595, 20
60_2_4_1_70284, 0.3, 4, 0.141, 236.3364742099595, 20
60_2_4_1_70284, 0.3, 5, 0.142, 236.3364742099595, 20
60_2_4_1_70284, 0.4, 1, 0.123, 236.3364742099595, 25
60_2_4_1_70284, 0.4, 2, 0.133, 236.3364742099595, 25
60_2_4_1_70284, 0.4, 3, 0.126, 236.3364742099595, 25
60_2_4_1_70284, 0.4, 4, 0.124, 236.3364742099595, 25
60_2_4_1_70284, 0.4, 5, 0.124, 236.3364742099595, 25
60_2_4_1_70284, 0.5, 1, 0.121, 236.3364742099595, 25
60_2_4_1_70284, 0.5, 2, 0.125, 236.3364742099595, 25
60_2_4_1_70284, 0.5, 3, 0.126, 236.3364742099595, 25
60_2_4_1_70284, 0.5, 4, 0.125, 236.3364742099595, 25
60_2_4_1_70284, 0.5, 5, 0.124, 236.3364742099595, 25
60_2_4_1_70284, 0.6, 1, 0.033, -1.0, 2
60_2_4_1_70284, 0.6, 2, 0.059, -1.0, 2
60_2_4_1_70284, 0.6, 3, 0.062, -1.0, 2
60_2_4_1_70284, 0.6, 4, 0.057, -1.0, 2
60_2_4_1_70284, 0.6, 5, 0.057, -1.0, 2
60_2_4_1_70284, 0.7, 1, 0.056, -1.0, 2
60_2_4_1_70284, 0.7, 2, 0.066, -1.0, 2
60_2_4_1_70284, 0.7, 3, 0.061, -1.0, 2
60_2_4_1_70284, 0.7, 4, 0.056, -1.0, 2
60_2_4_1_70284, 0.7, 5, 0.064, -1.0, 2
60_2_4_1_70284, 0.8, 1, 0.06, -1.0, 2
60_2_4_1_70284, 0.8, 2, 0.056, -1.0, 2
60_2_4_1_70284, 0.8, 3, 0.055, -1.0, 2
60_2_4_1_70284, 0.8, 4, 0.065, -1.0, 2
60_2_4_1_70284, 0.8, 5, 0.063, -1.0, 2
60_2_4_1_70284, 0.9, 1, 0.06, -1.0, 2
60_2_4_1_70284, 0.9, 2, 0.061, -1.0, 2
60_2_4_1_70284, 0.9, 3, 0.064, -1.0, 2
60_2_4_1_70284, 0.9, 4, 0.06, -1.0, 2
60_2_4_1_70284, 0.9, 5, 0.063, -1.0, 2
60_2_4_1_80651, -1.0, 1, 0.089, 242.55894250903472, 22
60_2_4_1_80651, -1.0, 2, 0.045, 242.55894250903472, 22
60_2_4_1_80651, -1.0, 3, 0.044, 242.55894250903472, 22
60_2_4_1_80651, -1.0, 4, 0.049, 242.55894250903472, 22
60_2_4_1_80651, -1.0, 5, 0.043, 242.55894250903472, 22
60_2_4_1_80651, 0.01, 1, 0.101, 242.55894250903472, 22
60_2_4_1_80651, 0.01, 2, 0.119, 242.55894250903472, 22
60_2_4_1_80651, 0.01, 3, 0.114, 242.55894250903472, 22
60_2_4_1_80651, 0.01, 4, 0.114, 242.55894250903472, 22
60_2_4_1_80651, 0.01, 5, 0.113, 242.55894250903472, 22
60_2_4_1_80651, 0.1, 1, 0.113, 242.55894250903472, 22
60_2_4_1_80651, 0.1, 2, 0.107, 242.55894250903472, 22
60_2_4_1_80651, 0.1, 3, 0.123, 242.55894250903472, 22
60_2_4_1_80651, 0.1, 4, 0.107, 242.55894250903472, 22
60_2_4_1_80651, 0.1, 5, 0.108, 242.55894250903472, 22
60_2_4_1_80651, 0.2, 1, 0.1, 242.55894250903472, 22
60_2_4_1_80651, 0.2, 2, 0.11, 242.55894250903472, 22
60_2_4_1_80651, 0.2, 3, 0.107, 242.55894250903472, 22
60_2_4_1_80651, 0.2, 4, 0.104, 242.55894250903472, 22
60_2_4_1_80651, 0.2, 5, 0.113, 242.55894250903472, 22
60_2_4_1_80651, 0.3, 1, 0.106, 242.55894250903472, 22
60_2_4_1_80651, 0.3, 2, 0.111, 242.55894250903472, 22
60_2_4_1_80651, 0.3, 3, 0.113, 242.55894250903472, 22
60_2_4_1_80651, 0.3, 4, 0.106, 242.55894250903472, 22
60_2_4_1_80651, 0.3, 5, 0.107, 242.55894250903472, 22
60_2_4_1_80651, 0.4, 1, 0.092, 242.55894250903472, 22
60_2_4_1_80651, 0.4, 2, 0.115, 242.55894250903472, 22
60_2_4_1_80651, 0.4, 3, 0.108, 242.55894250903472, 22
60_2_4_1_80651, 0.4, 4, 0.117, 242.55894250903472, 22
60_2_4_1_80651, 0.4, 5, 0.105, 242.55894250903472, 22
60_2_4_1_80651, 0.5, 1, 0.101, 242.55894250903472, 22
60_2_4_1_80651, 0.5, 2, 0.113, 242.55894250903472, 22
60_2_4_1_80651, 0.5, 3, 0.101, 242.55894250903472, 22
60_2_4_1_80651, 0.5, 4, 0.109, 242.55894250903472, 22
60_2_4_1_80651, 0.5, 5, 0.108, 242.55894250903472, 22
60_2_4_1_80651, 0.6, 1, 0.11, 242.55894250903472, 21
60_2_4_1_80651, 0.6, 2, 0.113, 242.55894250903472, 21
60_2_4_1_80651, 0.6, 3, 0.113, 242.55894250903472, 21
60_2_4_1_80651, 0.6, 4, 0.104, 242.55894250903472, 21
60_2_4_1_80651, 0.6, 5, 0.1, 242.55894250903472, 21
60_2_4_1_80651, 0.7, 1, 0.107, 242.55894250903472, 21
60_2_4_1_80651, 0.7, 2, 0.104, 242.55894250903472, 21
60_2_4_1_80651, 0.7, 3, 0.101, 242.55894250903472, 21
60_2_4_1_80651, 0.7, 4, 0.104, 242.55894250903472, 21
60_2_4_1_80651, 0.7, 5, 0.108, 242.55894250903472, 21
60_2_4_1_80651, 0.8, 1, 0.083, 242.55894250903472, 16
60_2_4_1_80651, 0.8, 2, 0.089, 242.55894250903472, 16
60_2_4_1_80651, 0.8, 3, 0.094, 242.55894250903472, 16
60_2_4_1_80651, 0.8, 4, 0.089, 242.55894250903472, 16
60_2_4_1_80651, 0.8, 5, 0.094, 242.55894250903472, 16
60_2_4_1_80651, 0.9, 1, 0.089, 242.55894250903472, 16
60_2_4_1_80651, 0.9, 2, 0.091, 242.55894250903472, 16
60_2_4_1_80651, 0.9, 3, 0.089, 242.55894250903472, 16
60_2_4_1_80651, 0.9, 4, 0.087, 242.55894250903472, 16
60_2_4_1_80651, 0.9, 5, 0.085, 242.55894250903472, 16
60_2_4_1_89225, -1.0, 1, 0.103, 183.55749018015464, 18
60_2_4_1_89225, -1.0, 2, 0.062, 183.55749018015464, 18
60_2_4_1_89225, -1.0, 3, 0.061, 183.55749018015464, 18
60_2_4_1_89225, -1.0, 4, 0.059, 183.55749018015464, 18
60_2_4_1_89225, -1.0, 5, 0.073, 183.55749018015464, 18
60_2_4_1_89225, 0.01, 1, 0.145, 183.55749018015464, 18
60_2_4_1_89225, 0.01, 2, 0.138, 183.55749018015464, 18
